agency,description,municipality,name,investment,status,latitude,longitude,created_by_id,updated_by_id,created_at,updated_at,deleted,progress
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DEL SISTEMA DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE X-UALTEZ DEL MUNICIPIO DE ESPITA DEL ESTADO DE YUCATÁN.,Espita,Espita,1194469.12,FINALIZADA,20.99278791,-88.31350441,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL CEPEDA DE LA LOCALIDAD DE CEPEDA MUNICIPIO DE HALACHÓ, CCT. 31ECB0062X.",Halachó,Halachó,46316.36,EN_PROCESO,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,"CONSTRUCCIÓN DE 69 SANITARIOS RURALES DE 2.40 X 1.55 X 2.72 MTS. INCLUYE FOSA DE ABSORCIÓN DE 1.10 X 1.00 MTS DE MAMPOSTERÍA, TANQUE SÉPTICO BIODIGESTOR AUTOLIMPIABLE DE 600 LTS. Y TINACO DE 450 LTS. PARA ALMACENAMIENTO DE AGUA POTABLE. ASÍ COMO MUEBLES DE BAÑO, REGISTRO, ALIMENTACIÓN HIDRÁULICA Y SANITARIA, EN LA LOCALIDAD DE DZIDZIBACHÍ DEL MUNICIPIO DE HALACHÓ DEL ESTADO DE YUCATÁN. ETAPA ÚNICA.",Halachó,Halachó,7099341.74,FINALIZADA,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA PREESCOLAR JOSÉ VASCONCELOS DE LA LOCALIDAD Y MUNICIPIO DE HALACHÓ, CCT. 31DCC2001X.",Halachó,Halachó,876576.1,FINALIZADA,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
INCAY,REHABILITACION DE CUNETAS RECOLECTORAS DE AGUA PLUVIAL EN LOS DERECHOS DE VIA EN TRAMOS CARRETEROS EN EL ESTADO,Halachó,Halachó,21630000,FINALIZADA,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Halachó,Halachó,640000,FINALIZADA,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,"CONSTRUCCIÓN DE 63 SANITARIOS RURALES DE 2.40 X 1.55 X 2.72 MTS. INCLUYE FOSA DE ABSORCIÓN DE 1.10 X 1.00 MTS DE MAMPOSTERÍA, TANQUE SÉPTICO BIODIGESTOR AUTOLIMPIABLE DE 600 LTS. Y TINACO DE 450 LTS. PARA ALMACENAMIENTO DE AGUA POTABLE. ASÍ COMO MUEBLES DE BAÑO, REGISTRO, ALIMENTACIÓN HIDRÁULICA Y SANITARIA, EN LA LOCALIDAD DE SANTA MARIA ACÚ DEL MUNICIPIO DE HALACHO DEL ESTADO DE YUCATÁN. ETAPA ÚNICA.",Halachó,Halachó,6413489.33,FINALIZADA,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UNA CANCHA DE USOS MÚLTIPLES EN LA ESCUELA SECUNDARIA BENEMÉRITO DE LAS AMÉRICAS DE LA LOCALIDAD DE SIHÓ, MUNICIPIO DE HALACHÓ, CCT. 31ETV0014R.",Halachó,Halachó,1800536.23,FINALIZADA,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,"CONSTRUCCIÓN DE 75 SANITARIOS RURALES DE 2.40 X 1.55 X 2.72 MTS. INCLUYE FOSA DE ABSORCIÓN DE 1.10 X 1.00 MTS DE MAMPOSTERÍA, TANQUE SÉPTICO BIODIGESTOR AUTOLIMPIABLE DE 600 LTS. Y TINACO DE 450 LTS. PARA ALMACENAMIENTO DE AGUA POTABLE. ASÍ COMO MUEBLES DE BAÑO, REGISTRO, ALIMENTACIÓN HIDRÁULICA Y SANITARIA, EN LA LOCALIDAD DE SIHÓ DEL MUNICIPIO DE HALACHÓ DEL ESTADO DE YUCATÁN. ETAPA ÚNICA.",Halachó,Halachó,7610914.07,FINALIZADA,20.53499062,-90.11987007,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE HOCABÁ DEL MUNICIPIO DE HOCABÁ DEL ESTADO DE YUCATÁN.,Hocabá,Hocabá,2823584.7,FINALIZADA,20.80074711,-89.22126199,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Hocabá,Hocabá,560000,FINALIZADA,20.80074711,-89.22126199,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 40 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE  HOCABÁ, EN EL ESTADO DE YUCATÁN.",Hocabá,Hocabá,5071493.53,EN_PROCESO,20.80074711,-89.22126199,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DEL SISTEMA DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE SAHCABÁ DEL MUNICIPIO DE HOCABÁ DEL ESTADO DE YUCATÁN.,Hocabá,Hocabá,1146705.92,FINALIZADA,20.80074711,-89.22126199,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 40 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE HOCTÚN, EN EL ESTADO DE YUCATÁN.",Hoctún,Hoctún,5086038.05,FINALIZADA,20.87918133,-89.16848626,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Hoctún,Hoctún,960000,FINALIZADA,20.87918133,-89.16848626,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE HOCTÚN DEL MUNICIPIO DE HOCTÚN DEL ESTADO DE YUCATÁN.,Hoctún,Hoctún,3704134.42,FINALIZADA,20.87918133,-89.16848626,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DEL SISTEMA DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE SAN JOSÉ ORIENTE DEL MUNICIPIO DE HOCTÚN DEL ESTADO DE YUCATÁN.,Hoctún,Hoctún,1193144.11,FINALIZADA,20.87918133,-89.16848626,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL HOMÚN DE LA LOCALIDAD Y MUNICIPIO DE HOMÚN, CCT. 31ECB0051R.",Homún,Homún,46316.36,EN_PROCESO,20.68697197,-89.23729855,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CONSTRUCCIÓN DE UN AULA EN LA ESCUELA PREESCOLAR HUNAB KU DE LA LOCALIDAD Y MUNICIPIO DE HOMÚN, CCT. 31DCC0160Y.",Homún,Homún,1197965.4,EN_PROCESO,20.68697197,-89.23729855,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE TIC PARA PLANTELES DEL SUBSISTEMA DE BACHILLERES DE LA LOCALIDAD Y MUNICIPIO DE HOMÚN
 CCT. 31ECB0051R",Homún,Homún,29002.06,EN_PROCESO,20.68697197,-89.23729855,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"MANTENIMIENTO EN LA ESCUELA PRIMARIA CHACPUCZICAL DE LA LOCALIDAD Y MUNICIPIO DE HUHÍ, CCT. 31DPB0262Z.",Huhí,Huhí,1399470.8,EN_PROCESO,20.7038661,-89.15471794,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Huhí,Huhí,640000,FINALIZADA,20.7038661,-89.15471794,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"INSTALACIÓN DE 45 PANELES SOLARES 700WP EN EL COLEGIO DE BACHILLERES PLANTEL HUNUCMÁ DE LA LOCALIDAD Y MUNICIPIO DE HUNUCMÁ, CCT. 31ECB0040L.",Hunucmá,Hunucmá,1546063.83,PLANEACION,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,
IDEFEEY,"CONSTRUCCIÓN DE UNA SALA AUDIOVISUAL EN EL COLEGIO DE BACHILLERES PLANTEL HUNUCMÁ DE LA LOCALIDAD Y MUNICIPIO DE HUNUCMÁ, CCT. 31ECB0040L.",Hunucmá,Hunucmá,2667855.05,EN_PROCESO,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,"TRABAJOS DE DESAZOLVE EN ACCESO AL REFUGIO PESQUERO EN LA LOCALIDAD DE SISAL, MUNICIPIO DE HUNUCMÁ, YUCATÁN.",Hunucmá,Hunucmá,1739089.64,FINALIZADA,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Hunucmá,Hunucmá,640000,FINALIZADA,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DEL SISTEMA DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE HUNUCMÁ DEL MUNICIPIO DE HUNUCMÁ DEL ESTADO DE YUCATÁN.,Hunucmá,Hunucmá,3151599.15,FINALIZADA,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
INCCOPY,"ELABORACIÓN DE ESTUDIO DE BATIMETRÍA EN EL CANAL DE ACCESO AL PUERTO DE ABRIGO DE LA LOCALIDAD DE SISAL, MUNICIPIO DE HUNUCMA, YUCATÁN",Hunucmá,Sisal,266000,FINALIZADA,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE COMEDOR EN LA ESCUELA PREESCOLAR CONSTITUCIÓN DE 1857 DE LA LOCALIDAD DE TEXÁN PALOMEQUE MUNICIPIO DE HUNUCMÁ, CCT. 31DCC0227P.",Hunucmá,Hunucmá,1863499.97,EN_PROCESO,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SSY,ACCIONES DE MANTENIMIENTO EN INSTALACIONES ELÉCTRICAS EN EL CENTRO DE SALUD DE TEXÁN PALOMEQUE,Hunucmá,Hunucmá,30751.6,FINALIZADA,21.11510708,-89.96429828,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN BAÑO M6 EN LA ESCUELA SECUNDARIA JOSÉ TEC POOT DE LA LOCALIDAD Y MUNICIPIO DE IXIL, CCT. 31EES0075Z.",Ixil,Ixil,1591327.37,FINALIZADA,21.22916464,-89.47588178,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 29 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE IXIL, EN EL ESTADO DE YUCATÁN.",Ixil,Ixil,3668453.64,EN_PROCESO,21.22916464,-89.47588178,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Ixil,Ixil,640000,FINALIZADA,21.22916464,-89.47588178,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE IXIL DEL MUNICIPIO DE IXIL DEL ESTADO DE YUCATÁN.,Ixil,Ixil,3006994.64,FINALIZADA,21.22916464,-89.47588178,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"REHABILITACIÓN ELÉCTRICA EN LA ESCUELA PRIMARIA BENITO JUÁREZ GARCÍA DE LA LOCALIDAD DE CITILCUM MUNICIPIO DE IZAMAL, CCT. 31EPR0162A.",Izamal,Izamal,692465.3,EN_PROCESO,20.90372301,-88.99898771,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,"CONSTRUCCIÓN DE 22 SANITARIOS RURALES DE 2.40 X 1.55 X 2.72 MTS. INCLUYE FOSA DE ABSORCIÓN DE 1.10 X 1.00 MTS DE MAMPOSTERÍA, TANQUE SÉPTICO BIODIGESTOR AUTOLIMPIABLE DE 600 LTS. Y TINACO DE 450 LTS. PARA ALMACENAMIENTO DE AGUA POTABLE. ASÍ COMO MUEBLES DE BAÑO, REGISTRO, ALIMENTACIÓN HIDRÁULICA Y SANITARIA, EN LA LOCALIDAD DE CUAUHTÉMOC DEL MUNICIPIO DE IZAMAL DEL ESTADO DE YUCATÁN. ETAPA ÚNICA.",Izamal,Izamal,2250133.27,FINALIZADA,20.90372301,-88.99898771,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE 5 AULAS UNIVERSITARIAS EN LA UNIVERSIDAD TECNOLÓGICA DEL CENTRO (UTC) DE LA LOCALIDAD Y MUNICIPIO DE IZAMAL,CCT 31EUT0003M",Izamal,Izamal,9952407.81,EN_PROCESO,20.90372301,-88.99898771,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE 5 AULAS UNIVERSITARIAS EN LA UNIVERSIDAD TECNOLÓGICA DEL CENTRO (UTC) DE LA LOCALIDAD Y MUNICIPIO DE IZAMAL,CCT 31EUT0003M",Izamal,Izamal,1047592.19,EN_PROCESO,20.90372301,-88.99898771,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CONSTRUCCIÓN DE UN COMEDOR EN LA ESCUELA PRIMARIA CRESCENCIO CARRILLO Y ANCONA, DE LA LOCALIDAD Y MUNICIPIO DE IZAMAL, CCT. 31DPR0680M",Izamal,Izamal,1448906.89,EN_PROCESO,20.90372301,-88.99898771,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,RESTAURACIÓN DEL EXCONVENTO DE SAN ANTONIO DE PADUA EN EL MUNICIPIO DE IZAMAL,Izamal,Izamal,13000000,EN_PROCESO,20.90372301,-88.99898771,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Izamal,Izamal,1440000,FINALIZADA,20.90372301,-88.99898771,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,"REHABILITACIÓN DE PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE DZOYOLÁ, PARA CUMPLIMIENTO DE LA NOM-001-SEMARNAT-2021 EN EL MUNICIPIO DE KANASÍN, YUCATÁN.",Kanasín,Kanasín,4814270.86,FINALIZADA,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE BAÑO M12 EN LA ESCUELA PRIMARIA CONSUELO ZAVALA CASTILLO DE LA LOCALIDAD Y MUNICIPIO DE KANASÍN, CCT. 31DPR0158P.",Kanasín,Kanasín,1864624.76,FINALIZADA,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN TALLER, ANDADOR, ILUMINACIÓN EXTERIOR, ACOMETIDA, CERCA, EN LA ESCUELA SECUNDARIA FEDERAL NO. 17 ROGER HERVÉ AGUILAR SALAZAR DE LA LOCALIDAD Y MUNICIPIO DE KANASÍN, CCT. 31DES0026R.",Kanasín,Kanasín,5130284.61,EN_PROCESO,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,CONSTRUCCIÓN DE UN BAÑO M6 EN LA ESCUELA PRIMARIA JUANA DE ASBAJE DE LA LOCALIDAD Y MUNICIPIO DE KANASÍN CCT. 31DPR0023A,Kanasín,Kanasín,1487232.67,FINALIZADA,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE ESPACIOS EDUCATIVOS, PARA LA UNIVERSIDAD NACIONAL ROSARIO CASTELLANOS, EN LA LOCALIDAD Y MUNICIPIO DE KANASÍN.",Kanasín,Kanasín,83693585.73,EN_PROCESO,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,EQUIPAMIENTO DE ESPACIOS EDUCATIVOS PARA LA UNIVERSIDAD NACIONAL ROSARIO CASTELLANOS EN LA LOCALIDAD Y MUNICIPIO DE KANASÍN.,Kanasín,Kanasín,20088289.27,EN_PROCESO,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,ESTUDIO DE PREINVERSIÓN PARA LA CONSTRUCCIÓN DE LA UNIVERSIDAD ROSARIO CASTELLANOS DE KANASÍN,Kanasín,Kanasín,3392150,PLANEACION,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,
IDEFEEY,"MANTENIMIENTO EN LA ESCUELA PRIMARIA JUANA DE ASBAJE DE LA LOCALIDAD Y MUNICIPIO DE KANASÍN, CCT. 31DPR0023A.",Kanasín,Kanasín,1748960.3,EN_PROCESO,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,CONSTRUCCIÓN DE OBRAS COMPLEMENTARIAS EN LINEA DE MEDIA TENSIÓN PARA ALIMENTACIÓN DEL CENTRO DE TRANSFERENCIA MODAL CETRAM OTE EN EL MUNICIPIO DE KANASÍN YUCATÁN,Kanasín,Kanasín,1394038.46,FINALIZADA,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SSY,MANTENIMIENTO EN OBRAS EXTERIORES Y SISTEMAS DE DRENAJE EN EL CENTRO DE SALUD DE KANASÍN,Kanasín,Kanasín,122316.42,FINALIZADA,20.92802139,-89.55747774,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN COMEDOR EN LA ESCUELA PRIMARIA BENITO JUÁREZ GARCÍA, DE LA LOCALIDAD DE HOLCÁ, MUNICIPIO DE KANTUNIL, CCT. 31DPR0178C",Kantunil,Kantunil,1599935.72,EN_PROCESO,20.76477683,-88.95519555,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL KANTUNIL DE LA LOCALIDAD Y MUNICIPIO DE KANTUNIL, CCT. 31ECB0054O.",Kantunil,Kantunil,46316.36,EN_PROCESO,20.76477683,-88.95519555,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Kantunil,Kantunil,600000,FINALIZADA,20.76477683,-88.95519555,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SSY,ACCIONES DE MANTENIMIENTO DE INFRAESTRUCTURA EN EL CENTRO DE SALUD DE KANTUNIL,Kantunil,Kantunil,7243.04,FINALIZADA,20.76477683,-88.95519555,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"EQUIPAMIENTO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES  EN EL COLEGIO DE BACHILLERES PLANTEL KAUA DE LA LOCALIDAD Y MUNICIPIO DE KAUA, CCT. 31EMS0003O.",Kaua,Kaua,69474.55,EN_PROCESO,20.60812962,-88.43206198,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
INCCOPY,ILUMINACIÓN Y GRADAS DEL CAMPO DE FUTBOL EN EL MUNICIPIO DE KAUA YUCATÁN,Kaua,Kaua,3144995.68,FINALIZADA,20.60812962,-88.43206198,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Kaua,Kaua,960000,FINALIZADA,20.60812962,-88.43206198,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 30 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE KAUA, EN EL ESTADO DE YUCATÁN.",Kaua,Kaua,3818264.11,FINALIZADA,20.60812962,-88.43206198,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA EN EL COLEGIO DE BACHILLERES PLANTEL KINCHIL DE LA LOCALIDAD Y MUNICIPIO DE KINCHIL, CCT. 31ECB0032C.",Kinchil,Kinchil,1308181.2,EN_PROCESO,20.87899348,-89.99654008,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE KINCHIL DEL MUNICIPIO DE KINCHIL DEL ESTADO DE YUCATÁN.,Kinchil,Kinchil,2480009.99,FINALIZADA,20.87899348,-89.99654008,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Kinchil,Kinchil,625000,FINALIZADA,20.87899348,-89.99654008,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE COMEDOR EN LA ESCUELA PRIMARIA LEYES DE REFORMA EN LA LOCALIDAD Y MUNICIPIO DE KOPOMÁ, CCT. 31DPR0691S.",Kopomá,Kopomá,1667999.99,EN_PROCESO,20.63343775,-89.901946,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATÁN,REHABILITACIÓN DE SISTEMAS DE CAPTACIÓN DE AGUA POTABLE DE LA LOCALIDAD DE KOPOMÁ DEL MUNICIPIO DE KOPOMÁ DEL ESTADO DE YUCATÁN.,Kopomá,Kopomá,2450823.84,FINALIZADA,20.63343775,-89.901946,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Kopomá,Kopomá,480000,FINALIZADA,20.63343775,-89.901946,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IVEY,"CONSTRUCCIÓN DE 30 ACCIONES  DE VIVIENDA EN EL MUNICIPIO DE KOPOMÁ, EN EL ESTADO DE YUCATÁN.",Kopomá,Kopomá,3806579.86,EN_PROCESO,20.63343775,-89.901946,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"MANTENIMIENTO EN LA ESCUELA SECUNDARIA VALENTÍN GÓMEZ FARÍAS DE LA LOCALIDAD Y MUNICIPIO DE MAMA, CCT. 31EES0093O.",Mama,Mama,1048975.6,EN_PROCESO,20.5069824,-89.37796056,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Mama,Mama,400000,FINALIZADA,20.5069824,-89.37796056,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA EN EL TELEBACHILLERATO DE LA LOCALIDAD Y MUNICIPIO DE MANÍ, CCT. 31ETK0016J.",Maní,Maní,1212103.8,EN_PROCESO,20.37922563,-89.37041695,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Maní,Maní,480000,FINALIZADA,20.37922563,-89.37041695,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA PREESCOLAR IGNACIO ALTAMIRANO DE LA LOCALIDAD DE KOCHOL, MUNICIPIO DE MAXCANÚ, CCT. 31DCC0058K.",Mayapán,Mayapán,833028.65,FINALIZADA,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,REHABILITACIÓN DE MODULO SANITARIO CECYTEY 03 DE LA LOCALIDAD Y MUNICIPIO DE MAXCANÚ. CCT. 31ETC0003X ,Mayapán,Mayapán,687617.98,FINALIZADA,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN COMEDOR EN LA ESCUELA PRIMARIA LÁZARO CÁRDENAS DEL RÍO, DE LA LOCALIDAD Y MUNICIPIO DE MAXCANÚ, CCT. 31DPR0446H",Mayapán,Mayapán,1599180.71,EN_PROCESO,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Mayapán,Mayapán,640000,FINALIZADA,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,INSTALACIÓN DE BANCO DE TRANSFORMACIÓN / SUBESTACIÓN EN LA ESCUELA PRIMARIA CRISTÓBAL COLÓN DE LA LOCALIDAD Y MUNICIPIO DE MAYAPÁN. CCT. 31DPR1016Y,Mayapán,Mayapán,920977.13,FINALIZADA,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,TRÁMITE PARA LA INSTALACIÓN DE BANCO DE TRANSFORMACIÓN / SUBESTACIÓN EN LA ESCUELA PRIMARIA CRISTÓBAL COLÓN DE LA LOCALIDAD Y MUNICIPIO DE MAYAPÁN. CCT. 31DPR1016Y,Mayapán,Mayapán,99951.67,EN_PROCESO,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
IDEFEEY,"CONSTRUCCIÓN DE UN DOMO EN EL TELEBACHILLERATO DE LA LOCALIDAD Y MUNICIPIO DE MAYAPÁN, CCT. 31ETK0091Q.",Mayapán,Mayapán,2977414.43,EN_PROCESO,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,70
SEDER,PROGRAMA CAMINOS RENACIMIENTO,Mayapán,Mayapán,480000,FINALIZADA,20.48636538,-89.17590095,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
IDEFEEY,"CONSTRUCCIÓN DE UN AULA DIDÁCTICA EN LA ESCUELA PRIMARIA FRANCISCO BATES DE LA LOCALIDAD DE CAUCEL, MUNICIPIO DE MÉRIDA, CCT. 31EPR0047J.",Mérida,Mérida,808276.16,FINALIZADA,20.95726148,-89.60828382,1,1,13/04/26 14:06,13/04/26 14:06,FALSE,100
